X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
-1.84787663662501,0.363059573911198,-0.0204849930393983,-0.399975637252725,3.30002119700764,3.31240805181414,-0.0672661446537681,-0.0382799472216108,-0.104985634860017,8
-0.494021265212138,-1.71098245705058,-1.41956484974994,-0.435922594248219,-0.179020157027898,-0.184881024638267,-0.0712988647529143,-0.0179170777257345,0.196069464255868,16
0.227442220200698,0.363515927047448,-1.02442175704062,-0.417135647740981,-0.197968671311424,-0.202928896846173,-0.0692825047033412,-0.0112528185578388,0.29032929951847,14
0.047452314022586,-3.28021494602162,0.607752813308153,-0.522417842558362,-0.389529706369357,-0.386235147104132,-0.0807085449842555,-0.0510296124826625,-0.301962125740472,4
-1.07711888037387,0.333894459839905,1.45514193143266,-0.600230916263459,-0.36680914604106,-0.360813873718292,-0.0887739851825479,-0.053576874668016,-0.350853720413886,1
0.725207850233315,0.371149470417462,0.237121765145131,-0.367251457272305,-0.395739975643471,-0.403699655840823,-0.0632334245546219,-0.0504787233983325,-0.278527679357411,0
-0.883318821117822,0.363515927047448,-2.35290189492342,-0.417135647740981,-0.197968671311424,-0.202928896846173,-0.0692825047033412,-0.0112528185578388,0.29032929951847,14
1.12916142509704,0.389776975706236,0.16528753408876,1.27818832140042,-0.256597215277362,-0.250867578591166,3.75474432931206,2.81674773263759,2.04638130394679,12
0.0364214443782518,0.333894459839905,0.736064584232089,-0.60023202679999,-0.366808324954948,-0.360813076789158,-0.0887739851825479,-0.0535769857809628,-0.350855646796655,1
-1.62023821067634,0.371149470417462,1.43540002690307,-0.367209256884099,-0.395762202976274,-0.403725855774178,-0.0632334245546219,-0.0504768404155697,-0.278496857233109,0
0.628412317915062,-1.71098245705058,-0.402632487200733,-0.435922594248219,-0.179020157027898,-0.184881024638267,-0.0712988647529143,-0.0179170777257345,0.196069464255868,16
-0.963254988558749,0.283322235013582,-1.18377197535124,-0.526833335808511,-0.13687721459922,-0.149054455089499,-0.0813806650007799,-0.0252113555719516,0.0983344344782612,13
0.428577234924224,0.499550648298898,-0.238832596537244,-0.36665732022783,-0.0822451165738462,-0.0827084594731896,-0.0632334245546219,-0.0294358297330187,0.0205759940136291,9
-0.659989207357113,0.4994676750014,0.220113415163609,-0.398573029613152,-0.947720043668203,-0.956255168736002,-0.0669300846455059,-0.0410934794973028,-0.145709366593507,17
